HouseID,Title,Location,Price,Gross_Area,Topology
ID1axfq.html#1fbeda0af0,"Apartamento T4 penthouse, nas Avenidas Novas, Lisboa",Avenidas Novas,1850000,252,T4
ID1axfj.html#1fbeda0af0,Apartamento T4 no Areeiro,Areeiro,1100000,234,T4
ID1a3qc.html#1fbeda0af0,"Apartamento T3, recuperado e mobilado, em São Domingos de...",São Domingos de Benfica,429900,78.2,T3
ID1avyh.html#1fbeda0af0,Apartamento T0 novo no empreendimento Alcântara Lofts,Estrela,255000,36,T0
ID1avvD.html#1fbeda0af0,"Apartamento T3, renovado, nas Avenidas Novas, Lisboa",Arroios,575000,130,T3
ID1awXT.html#1fbeda0af0,Excelente T5 no coração da cidade,Avenidas Novas,650000,143,T5
ID1aw2o.html#1fbeda0af0,Loft T1 para investimento,Misericórdia,950000,187,T1
ID1aw2n.html#1fbeda0af0,Loft T1 para investimento,Misericórdia,853000,168,T1
ID1auek.html#1fbeda0af0,"T2 duplex totalmente remodelado na Bica, Lisboa, com vista Tejo",Misericórdia,345000,65,T2
ID1aucu.html#1fbeda0af0,T4 convertido num T3 localizado em Benfica,Benfica,489900,101,T3
ID19oYg.html#1fbeda0af0,Majestoso apartamento T4 em São Bento,Misericórdia,690000,173,T4
ID1atEi.html#1fbeda0af0,Apartamento T3 com parqueamento em Benfica,Benfica,429900,72,T3
ID1atDW.html#1fbeda0af0,Apartamento T2 em remodelação total,Benfica,329900,64,T2
ID1atkC.html#1fbeda0af0,"Apartamento T1 Remodelado em São Vicente ""Feira da Ladra"" Lisboa","Rua Diogo do Couto , São Vicente",210000,70,T1
ID1atbL.html#0073c33123,"Benfica, excelente T3 Remodelado e equipado pronto a habitar",Benfica,489900,101,T3
ID1at57.html#0073c33123,Fantástico T3 totalmente REMODELADO a ESTREAR em Benfica.,Benfica,489900,104,T3
ID1aszt.html#0073c33123,Alvalade - Apartamento T2 totalmente RENOVADO a ESTREAR!,Alvalade,449900,85,T2
IDXzIG.html#0073c33123,"Excelente T3 nas Avenidas Novas, Lisboa",Avenidas Novas,1125000,140,T3
ID1asfI.html#0073c33123,Apartamento T0 para venda,Olivais,379000,78,T0
ID1as8o.html#0073c33123,Apartamento T4 para venda,Arroios,1200000,265,T4
ID1a0A1.html#0073c33123,Apartamento T2 com sala e cozinha em Openspace e elevador no centro de,Arroios,517000,92,T2
ID1arCW.html#0073c33123,Fantástico Apartamento T1 em Lisboa,Campolide,650000,94,T1
ID1arsT.html#0073c33123,T3 Remodelado no Bairro das Amendoeiras,Marvila,325000,81,T3
ID1aqRL.html#0073c33123,"T3 remodelado a estrear, perto da estação de comboios de Benfica",Benfica,489900,120,T3
ID1aqGn.html#0073c33123,Apartamento T0 com varanda e estacionamento nas Av. Novas...,Santo António,375000,59,T0
ID1aq6z.html#0073c33123,APARTAMENTO T4+1 PENHA DE FRANÇA,Penha de França,395000,130,T4
ID1aiMb.html#0073c33123,Apartamento T1+1 em Belém,Ajuda,225000,47.4,T1
ID1aojp.html#0073c33123,"Apartamento T2 recente, com vista de Rio, na Penha de França",Penha de França,328000,75,T2
ID1anFz.html#0073c33123,Apartamento T1 junto ao metro das Olaias,Areeiro,280000,80,T1
ID1anxA.html#0073c33123,Apartamento T3 no Centro da Cidade de Lisboa com Terraço ...,Arroios,1900000,NA,T3
ID1anu8.html#0073c33123,"Apartamento T3 com terraço situado em Picoas, Lisboa",Arroios,1390000,167.3,T3
ID1anu2.html#0073c33123,Apartamento T2 duplex com estacionamento no Campo Grande ...,Alvalade,735000,109,T2
ID1anu0.html#0073c33123,Loft com 55 m2 situado em Lisboa na zona de Marvila,Marvila,335000,54.5,T0
ID1an9L.html#0073c33123,Apartamento T3 para venda,Marvila,364900,94,T3
ID1amWq.html#0073c33123,Apartamento T1 com terraço e vista perto da Avenida da Li...,Santo António,670000,55,T1
ID1amWp.html#0073c33123,"Apartamento T2 com terraço, junto à Avenida da Liberdade ...",Avenidas Novas,1050000,122.75,T2
ID1amO5.html#0073c33123,Apartamento T4 transformado num T3 em Benfica,Benfica,489900,105,T3
ID1amLT.html#0073c33123,Penthouse Duplex T2 com terraço com vista perto da Avenid...,Santo António,1670000,109,T2
ID1amE1.html#61233d1b47,"Apartamento T1 com 58m2 junto à fonte luminosa, Olaias re...",Penha de França,315000,NA,T1
ID1amDY.html#61233d1b47,Excelente Apartamento T2 no Parque das Nações com Vista Rio,Parque das Nações,650000,172.15,T2
ID1amt4.html#61233d1b47,"T3 remodelado há 10 anos, próximo ao Metro de Chelas",Marvila,325000,96,T3
ID1amrR.html#61233d1b47,Apartamento T5 Duplex em condomínio fechado em Belém,Belém,2090000,448,T5
ID1amrf.html#61233d1b47,"Apartamento T4 de origem remodelado, mobilado e decorado ...",Olivais,515000,134.5,T5
ID1amqN.html#61233d1b47,"Apartamento T1 em Alfama, Lisboa",São Vicente,270000,42.9,T1
ID1amqc.html#61233d1b47,T3 Areeiro,Areeiro,550000,105,T3
ID19TjL.html#61233d1b47,"Apartamento T2 remodelado perto do Marquês de Pombal, Lisboa",Arroios,598500,80,T2
ID1ambR.html#61233d1b47,Apartamento T3 Totalmente Recuperado e Mobilado em Benfica,Benfica,489900,100,T3
ID1am1V.html#61233d1b47,Apartamento T2 totalmente mobilado e remodelado em Campo ...,Campo de Ourique,449900,70,T2
ID1am1q.html#61233d1b47,Apartamento T3 Recuperado e Mobilado em S. Domingos Benfica,São Domingos de Benfica,429900,78.2,T3
ID1alPW.html#61233d1b47,Apartamento T2 Recuperado e Mobilado em Benfica,Benfica,329900,64,T2
ID1alPz.html#61233d1b47,Apartamento T4 à venda em Lisboa,Areeiro,890000,NA,T4
ID1alNa.html#61233d1b47,T2 totalmente REMODELADO e EQUIPADO em Campo de Ourique!,Campo de Ourique,449900,65,T2
ID1ah3y.html#61233d1b47,Apartamento T3 com terraço com piscina privada em Lisboa,Santo António,1510000,405.28,T3
ID1ah3w.html#61233d1b47,Apartamento T2 com varanda situado em Lisboa,Santo António,790000,120.09,T2
ID1ah3p.html#61233d1b47,Apartamento T1 com varanda situado em Lisboa,Santo António,560000,85.43,T1
ID1aln3.html#61233d1b47,"T3 com estacionamento, totalmente remodelado, situado em ...",São Domingos de Benfica,429900,NA,T3
ID1alfD.html#61233d1b47,Apartamento T3 Benfica - EM REMODELAÇÃO TOTAL,Benfica,489900,105,T3
ID1aldI.html#61233d1b47,T3 em Marvila com Parqueamento e Arrecadação,Marvila,369000,87,T3
ID1al2r.html#61233d1b47,"Apartamento T3 Totalmente Remodelado em Benfica, Lisboa *...",Benfica,489900,115,T3
ID1akTY.html#61233d1b47,"Apartamento T2 Totalmente Remodelado, Alvalade, Lisboa *O...",Alvalade,449900,90,T2
ID1akho.html#61233d1b47,Apartamento T2 com 100m2 situado em Lisboa,Santo António,790000,120.09,T2
ID1akhp.html#61233d1b47,Apartamento T1 em Lisboa com 1 lugar de estacionamento,Santo António,580000,85.43,T1
ID1akhq.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,850000,118.51,T2
ID1akbD.html#cf5be0feb4,Apartamento T1 Saldanha Lisboa Portugal,Arroios,650000,86,T1
ID1ajND.html#cf5be0feb4,Apartamento T4 para venda,Santo António,450000,110,T4
ID1ajM0.html#cf5be0feb4,Apartamento T3 para venda,Lumiar,460000,154.01,T3
ID1aiCx.html#cf5be0feb4,Apartamento T2 para venda,Belém,289000,78,T2
ID1ahru.html#cf5be0feb4,T2 com um fantástico terraço,Benfica,329000,70,T2
ID1ah3B.html#cf5be0feb4,Apartamento T3 Venda Lisboa,Santo António,1530000,411.22,T3
ID1ah3z.html#cf5be0feb4,Penthouse T4 com terraço com piscina privada em Lisboa,Santo António,2760000,392.53,T4
ID1ah3A.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,805000,114.69,T2
ID1ah3v.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,820000,118.53,T2
ID1ah3u.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,820000,119.8,T2
ID1ah3r.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,835000,114.64,T2
ID1ah3s.html#cf5be0feb4,Apartamento T2 com varanda situado em Lisboa,Santo António,850000,118.51,T2
ID1ah3o.html#cf5be0feb4,Apartamento T1 com varanda situado em Lisboa,Santo António,580000,85.43,T1
ID1ah0S.html#cf5be0feb4,Apartamento T3 - Bela Vista - Metro,"Avenida Cidade de Bratislava - Bairro da Flamenga , Marvila",375000,141,T3
ID1agZh.html#cf5be0feb4,"Apartamento T4 em Lisboa de 189,00 m2",Alvalade,810000,NA,T4
ID1agNX.html#cf5be0feb4,"Apartamento T2, em remodelação total, Benfica.",Benfica,329900,64,T2
ID1afnT.html#cf5be0feb4,"T2 duplex totalmente remodelado a estrear, em Campo de Ourique",Campo de Ourique,295000,66,T2
ID1ae6P.html#cf5be0feb4,Apartamento T2 para venda,São Domingos de Benfica,325000,73,T2
ID1ae3v.html#cf5be0feb4,T2 totalmente REMODELADO e MOBILADO em Benfica!,Benfica,329900,64,T2
ID1advu.html#cf5be0feb4,APARTAMENTO T3 TOTALMENTE REMODELADO em SÃO DOMINGOS DE B...,São Domingos de Benfica,429900,89,T3
ID1ad12.html#cf5be0feb4,25m2 para remodelação total em Campolide com vista de aqu...,Campolide,195000,NA,T1
ID1ab9S.html#cf5be0feb4,Apartamento T3 para venda,Olivais,950000,152,T3
ID1aaEB.html#cf5be0feb4,Vende-se T3 Penthouse - Condomínio Fechado com Piscina Ce...,São Domingos de Benfica,849000,179,T3
ID1aaap.html#96c58f7c55,"T5+ Duplex c/ terraço de 124m2, Parque das Nações",Parque das Nações,1700000,NA,T5
ID1aaaf.html#96c58f7c55,"Loft T1, Metrocity,  Parque das Nações, Lisboa",Parque das Nações,550000,NA,T1
ID1aaac.html#96c58f7c55,"T2 com varanda e vista sob a cidade,Avenidas Novas",Campolide,800000,NA,T2
ID1a9Zk.html#96c58f7c55,"Apartamento T4 em Lisboa de 126,00 m2",São Domingos de Benfica,540000,NA,T4
ID1a8sG.html#96c58f7c55,Apartamento T4 de excelência para venda sito no coração das Avenidas N,"Avenida dos Defensores de Chaves , Avenidas Novas",970000,172,T4
ID1a8sF.html#96c58f7c55,Apartamento T4 de excelência para venda sito no coração das Avenidas N,"Avenida dos Defensores de Chaves , Avenidas Novas",940000,172,T4
ID19Sko.html#96c58f7c55,"Apartamento T3 na Quinta dos Barros, Alvalade, Lisboa",São Domingos de Benfica,480000,95,T3
ID19CfD.html#96c58f7c55,"Apartamento T3 em Marvila, Chelas.",Marvila,259000,91.5,T3
ID1a71T.html#96c58f7c55,Apartamento T4 com 3 lugares de estacionamento em Box,Avenidas Novas,2200000,214,T4
ID1a6LH.html#96c58f7c55,"Apartamento T2, em remodelação, em Campo de Ourique",Campo de Ourique,449900,70,T2
ID18Ony.html#96c58f7c55,"Apartamento T5 com garagem no Parque das Nações, Lisboa",Parque das Nações,995000,216,T5
ID1a579.html#96c58f7c55,Apartamento 1 quarto com estacionamento nas Amoreiras,Campolide,490000,51,T1
ID1a4yN.html#96c58f7c55,"Novo! Apartamento T2 em Condomínio com jardim e varanda na Graça, Lisb",São Vicente,650000,91,T2
ID1a3sg.html#96c58f7c55,Apartamento T2 remodelado e mobilado com elevador,Areeiro,555000,83.5,T2
ID1a2QB.html#96c58f7c55,Apartamento T3 Com Parqueamento Totalmente Remodelado Ben...,São Domingos de Benfica,429900,80,T2
ID1a2mI.html#96c58f7c55,T2 Estrela,Estrela,300000,68,T2
ID1a1ri.html#96c58f7c55,"Apartamento T5 em Lisboa de 92,00 m2",São Vicente,475000,NA,T5
ID1a1ac.html#96c58f7c55,Apartamento T4 para venda,Belém,850000,172,T4
ID1a0XW.html#96c58f7c55,Penthouse T3 + 1 com terraço com vista sobre a cidade.,Penha de França,760000,121,T3
ID1a0UQ.html#96c58f7c55,Fantástico apartamento Bastante Luminoso,Lumiar,490000,135,T4
ID1a0TI.html#96c58f7c55,Apartamento T3 a estrear em prédio com elevador no centro de Lisboa -,Arroios,573000,97,T3
ID1a0Ce.html#96c58f7c55,"PF29216, Apartamento T2, Lisboa",Parque das Nações,780000,NA,T2
ID1a0Cf.html#96c58f7c55,"PF29222, Apartamento T2, Lisboa",Parque das Nações,775000,NA,T2
ID1a0C7.html#96c58f7c55,"PF29210, Apartamento T2, Lisboa",Parque das Nações,755000,NA,T2
ID1a0C4.html#0bd3db250d,"PF29207, Apartamento T2, Lisboa",Parque das Nações,810000,NA,T2
ID1a0C5.html#0bd3db250d,"PF29206, Apartamento T2, Lisboa",Parque das Nações,695000,NA,T2
ID1a0A7.html#0bd3db250d,Apartamento T3 a estrear em prédio com elevador no centro de Lisboa -,Arroios,615000,108,T3
ID1a0yb.html#0bd3db250d,Apartamento T2 a estrear em prédio com elevador no centro de Lisboa -,Arroios,572000,92,T2
ID1a02v.html#0bd3db250d,"Apartamento T2 em S. Domingos de Benfica , Lisboa",São Domingos de Benfica,239000,60,T2
ID19Za6.html#0bd3db250d,Apartamento T2 para venda,Estrela,749000,130,T2
ID19Z9x.html#0bd3db250d,T2 Totalmente Remodelado em Benfica,Benfica,329900,60,T2
ID19Z8o.html#0bd3db250d,Apartamento T1 para venda,Estrela,559000,110,T1
ID19YZK.html#0bd3db250d,APARTAMENTO T2 TOTALMENTE REMODELADO EM BENFICA,Benfica,329900,64,T2
ID19CK5.html#0bd3db250d,Apartamento T1 em S. Paulo - Elegível p/ Golden Visa,"Calçada Salvador Correia de Sá , Misericórdia",690000,122,T1
ID19VxF.html#0bd3db250d,APARTAMENTO T2 TOTALMENTE REMODELADO - CAMPO DE OURIQUE,Campo de Ourique,449900,63,T2
ID19Pos.html#0bd3db250d,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",515000,159,T2
ID19WZY.html#0bd3db250d,T2 totalmente recuperado e mobilado em Campo de Ourique,Campo de Ourique,449900,63,T2
ID19WV7.html#0bd3db250d,Apartamento T5 Lapa Estrela,Estrela,750000,154,T5
ID18S7X.html#0bd3db250d,"Apartamento T2+1 com varanda na Penha de França, Lisboa",Penha de França,385000,101,T2
ID19TH0.html#0bd3db250d,Campo de Ourique - Apartamento T2,Campo de Ourique,449900,63,T2
ID19TAG.html#0bd3db250d,"Apartamento T2 novo, no Amoreiras Residence, Lisboa",Santo António,865000,100,T2
ID19Tif.html#0bd3db250d,Apartamento T1 em Lisboa no Saldanha com varanda,Avenidas Novas,500000,62,T1
ID19Thx.html#0bd3db250d,"Apartamento T1 com varanda situado no Campo Pequeno, Lisboa",Areeiro,510000,72,T1
ID19Tfi.html#0bd3db250d,Apartamento T2 em prédio elevador situado na Baixa de Lisboa,Santa Maria Maior,845000,127,T2
ID19SY1.html#0bd3db250d,"Apartamento T2 em Alto dos Moinhos, Benfica - Lisboa",São Domingos de Benfica,215000,58,T2
ID19Syg.html#0bd3db250d,Apartamento T1 com 1 lugar de estacionamento em Alvalade,Alvalade,450000,58.4,T1
ID19SrY.html#0bd3db250d,T2 Totalmente Remodelado - Campo Ourique,Campo de Ourique,449900,63,T2
ID19Sri.html#0bd3db250d,"Apartamento T2 em Lisboa de 57,00 m2",Campo de Ourique,449900,NA,T2
ID19SeH.html#311fa35860,Apartamento T2 com vista Rio Tejo nas Amoreiras,Campo de Ourique,740000,100,T2
ID19RV0.html#311fa35860,T3 - Apartamento de charme para renovar na Baixa Lisboeta vista Rio e,"Rua da Madalena , Santa Maria Maior",350000,66,T2
ID19QbA.html#311fa35860,T2 Bela Lisboa com Vista Rio,Marvila,345000,90,T2
ID19Q0E.html#311fa35860,Apartamento T5 Duplex - Em Condomínio Privado - Mais Campo Grande,Alvalade,1998000,324,T3
ID19PYz.html#311fa35860,"T2 remodelado a estrear, com varanda, parqueamento em Campolide",Campolide,485000,NA,T2
ID19PrF.html#311fa35860,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",640000,194,T3
ID19Pqg.html#311fa35860,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",545000,157,T2
ID19PpD.html#311fa35860,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",535000,152,T2
ID19PoZ.html#311fa35860,Lisbon Heights  -  Novo condomínio fechado na Alta de Lisboa,"Avenida Carlos Paredes - Alta de Lisboa , Lumiar",585000,172,T2
ID19Pmo.html#311fa35860,Apartamento T2 remodelado em Alcântara,Alcântara,450000,78,T2
ID19O9p.html#311fa35860,Apartamento T1 Remodelado com Varanda no Centro de Lisboa,Santo António,500000,73.7,T1
ID19MC5.html#311fa35860,Lisboa | Imóvel com 102m2 c/ possibilidade de transformação em Duplex,Misericórdia,385000,102,T0
ID19Mty.html#311fa35860,Apartamento T2 no Chiado,Santa Maria Maior,1100000,114.76,T2
ID19MmB.html#311fa35860,"T2, nova a estrear, com excelente terraço de 67 m2",Campolide,520000,NA,T2
ID19LAK.html#311fa35860,Apartamento T2 para venda,São Vicente,395000,123.3,T2
ID19KZi.html#311fa35860,"Vende-se Apartamento T2 com Vista Rio, Edificio Panoramic...",Parque das Nações,635000,110,T2
ID10oFu.html#311fa35860,T2 no Bairro Alto - Santa Catarina,Misericórdia,370000,75,T2
ID19KhA.html#311fa35860,Espetacular Apartamento T1 na Av. 5 Outubro em Lisboa,Avenidas Novas,380000,32.8,T1
ID19K3U.html#311fa35860,Apartamento T2 para venda,Arroios,260000,64.64,T2
ID19JXg.html#311fa35860,T3 de luxo com terraço no Saldanha,Arroios,2500000,NA,T3
ID19JyA.html#311fa35860,Apartamento T1 + 1 no Beato,Penha de França,425000,181,T1
ID19Dmx.html#311fa35860,"APARTAMENTO T2 - OLAIAS, LISBOA",Areeiro,415000,102,T2
ID19Hrf.html#311fa35860,"Apartamento T3 em Empreendimento de Luxo, Excelente Renta...",Belém,2500000,254.34,T3
ID19FN2.html#311fa35860,Apartamento T3 para Venda,Arroios,720000,133,T3
ID19FDQ.html#88100c9552,Apartamento T2 com Excelentes Áreas TOTALMENTE REMODELADO...,Penha de França,369900,NA,T2
ID19F6X.html#88100c9552,Apartamento T4 com vistas panorâmicas em condominio de luxo,Parque das Nações,2900000,276.3,T4
ID19EXh.html#88100c9552,T3 Amendoeiras,Marvila,179000,99,T3
ID19ET7.html#88100c9552,Apartamento T4 Tetraplex com Jardim e Garagem para Venda ...,Marvila,1420000,300,T4
ID19ET1.html#88100c9552,Apartamento T3 Tetraplex com Jardim e Garagem para Venda ...,Marvila,1250000,255,T3
ID19ESw.html#88100c9552,Apartamento T3 Duplex com 2 Parking para Venda em Marvila,Marvila,885000,154,T3
ID19ESp.html#88100c9552,Apartamento T2 com Jardim para Venda em Marvila,Marvila,865000,182,T2
ID19Cbv.html#88100c9552,Nos Olivais e a uns minutos a pé do metro,Olivais,209000,69,T3
ID19C1R.html#88100c9552,"Venha Viver nas Avenidas Novas, apartamento T3 com Varandas e Garagem.",Avenidas Novas,699000,160,T3
ID19zQe.html#88100c9552,Apartamento T4 para venda,Belém,2225000,287,T4
ID19zQf.html#88100c9552,Apartamento T4 para venda,Belém,2125000,287,T4
ID19zQb.html#88100c9552,Apartamento T4 para venda,Belém,1950000,282,T4
ID19zQ7.html#88100c9552,Apartamento T4 para venda,Belém,2025000,282,T4
ID19zQ6.html#88100c9552,Apartamento T4 para venda,Belém,2325000,287,T4
ID19zQ5.html#88100c9552,Apartamento T4 para venda,Belém,2125000,282,T4
ID19zQ4.html#88100c9552,Apartamento T4 para venda,Belém,2425000,370,T4
ID19zQ3.html#88100c9552,Apartamento T4 para venda,Belém,1925000,279,T4
ID19zQ2.html#88100c9552,Apartamento T4 para venda,Belém,1975000,279,T4
ID19zPE.html#88100c9552,Apartamento T4 para venda,Belém,2525000,370,T4
ID19vf7.html#88100c9552,"Apartamento T3 em Lisboa de 128,00 m2",São Domingos de Benfica,685000,NA,T3
ID19v6s.html#88100c9552,"Green Evolution - - Apartamento T2, em Lisboa, Benfica. Piscina exterior e jardim!",Benfica,535000,NA,T2
ID1949g.html#88100c9552,"Apartamento T3 com terraço nas Avenidas Novas, Lisboa",Avenidas Novas,1650000,197.5,T3
ID19uXh.html#88100c9552,"Apartamento T3 Novo com 176,7m2 na Graça/Lisboa com vista rio em condo",São Vicente,995000,177,T3
ID19t0k.html#88100c9552,Apartamento T1 com Varanda remodelado em Arroios,Arroios,489000,68.4,T1
ID19rWi.html#aeb0a5fc9d,"Apartamento T1 com logradouro e estacionamento, a estrear...",Olivais,330000,62.9,T1
ID19rQB.html#aeb0a5fc9d,T2 Duplex | Av. 5 de Outubro,Santo António,380000,40,T3
ID19rQl.html#aeb0a5fc9d,"Apartamento T3 (4 ass.) em REMODELAÇÃO TOTAL, em Benfica.",Benfica,399900,NA,T3
ID19rPC.html#aeb0a5fc9d,"Apartamento T2 com terraço e estacionamento, a estrear, n...",Olivais,560000,124,T2
ID19rKW.html#aeb0a5fc9d,"Apartamento T1 com estacionamento, a estrear, nos Olivais...",Olivais,390000,73.9,T1
ID19rCe.html#aeb0a5fc9d,"Apartamento T1 com varanda e estacionamento, a estrear, n...",Olivais,400000,77.3,T1
ID19rtb.html#aeb0a5fc9d,Apartamento T3 para venda,Lumiar,725000,187,T3
ID19qZP.html#aeb0a5fc9d,"Apartamento T3 em Telheiras, com piscina",Lumiar,700000,168,T3
ID19pXP.html#aeb0a5fc9d,T1 com 81 m2 I Arroios I Lisboa,"Calçada Conde de Pombeiro , Arroios",285000,81,T1
ID19ikS.html#aeb0a5fc9d,"Apartamento T6 na zona nobre de Belém, na cidade de Lisboa.",Belém,2200000,NA,T5
ID19hTi.html#aeb0a5fc9d,T1 na Av. Afonso III com logradouro,Penha de França,299000,83,T1
ID19gRw.html#aeb0a5fc9d,Apartamento T3 para venda,Avenidas Novas,930000,228,T3
ID19fOt.html#aeb0a5fc9d,Belém - T7 DUPLEX em Condomínio Privado!,Belém,3060000,615,T7
ID19fMQ.html#aeb0a5fc9d,Belém - Excelente T6 em condomínio privado.,Belém,2700000,514,T6
ID19fMe.html#aeb0a5fc9d,Belíssimo T6 Duplex em condomínio privado em Belém!,Belém,2200000,392,T6
ID19ecz.html#aeb0a5fc9d,Apartamento T2 para venda,Lumiar,399228,105,T2
ID19ccu.html#aeb0a5fc9d,Excelente T2 no centro de Campolide.,Campolide,480000,110,T2
ID19caH.html#aeb0a5fc9d,Apartamento T2 para venda,Campo de Ourique,490000,70,T2
ID19aLZ.html#aeb0a5fc9d,Apartamento T3 para venda,Areeiro,390000,109,T3
ID19ay5.html#aeb0a5fc9d,Apartamento T4+1de Luxo em Lisboa,Alvalade,1600000,272,T4
ID19ay2.html#aeb0a5fc9d,"Apartamento de Luxo T3 nas Avenidas Novas, Lisboa",Avenidas Novas,1600000,300,T3
ID197Zn.html#aeb0a5fc9d,"Penha de França , Apartamento T3 com terraço , estacionamento 1 carro",Penha de França,555000,158,T3
ID196hr.html#aeb0a5fc9d,"Apartamento T2 em Lisboa de 109,00 m2",Ajuda,395000,NA,T2
ID195xI.html#aeb0a5fc9d,"Apartamento T4 totalmente remodelado no Campo Grande, Lisboa",Alvalade,830000,204,T4
ID17T3f.html#f4e9abba34,Apartamento T6 para venda,Alcântara,630000,130,T6
ID194Hu.html#f4e9abba34,Apartamento T3 para venda,Parque das Nações,1399000,233,T3
